id,scope,category,subcategory,activity,detail,text,uom,ghg_unit,factor,source_sheet,factor_version
31_307_3034_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.0452,All Factors (Flat),2026.1
31_307_3034_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00031,All Factors (Flat),2026.1
31_307_3034_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00043,All Factors (Flat),2026.1
31_307_3030_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Diesel,miles,kg CO2e,0.27984,All Factors (Flat),2026.1
31_307_3030_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Diesel,miles,kg CO2e of CO2 per unit,0.27713,All Factors (Flat),2026.1
31_307_3030_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Diesel,miles,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
31_307_3030_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Diesel,miles,kg CO2e of N2O per unit,0.00269,All Factors (Flat),2026.1
31_307_3031_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Petrol,miles,kg CO2e,0.37393,All Factors (Flat),2026.1
31_307_3031_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Petrol,miles,kg CO2e of CO2 per unit,0.37284,All Factors (Flat),2026.1
31_307_3031_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Petrol,miles,kg CO2e of CH4 per unit,0.00057,All Factors (Flat),2026.1
31_307_3031_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Petrol,miles,kg CO2e of N2O per unit,0.00052,All Factors (Flat),2026.1
31_307_3262_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Hybrid,miles,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3262_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Hybrid,miles,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3262_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Hybrid,miles,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3262_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Hybrid,miles,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3263_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,CNG,miles,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3263_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,CNG,miles,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3263_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,CNG,miles,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3263_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,CNG,miles,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3264_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,LPG,miles,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3264_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,LPG,miles,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3264_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,LPG,miles,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3264_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,LPG,miles,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3032_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Unknown,miles,kg CO2e,0.35952,All Factors (Flat),2026.1
31_307_3032_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Unknown,miles,kg CO2e of CO2 per unit,0.35818,All Factors (Flat),2026.1
31_307_3032_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Unknown,miles,kg CO2e of CH4 per unit,0.00048,All Factors (Flat),2026.1
31_307_3032_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Unknown,miles,kg CO2e of N2O per unit,0.00086,All Factors (Flat),2026.1
31_307_3033_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.25856,All Factors (Flat),2026.1
31_307_3033_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.25749,All Factors (Flat),2026.1
31_307_3033_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00057,All Factors (Flat),2026.1
31_307_3033_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.0005,All Factors (Flat),2026.1
31_307_3034_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,miles,kg CO2e,0.07393,All Factors (Flat),2026.1
31_307_3034_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.07274,All Factors (Flat),2026.1
31_307_3034_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.0005,All Factors (Flat),2026.1
31_307_3034_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Sports,nan,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00068,All Factors (Flat),2026.1
31_307_3035_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,km,kg CO2e,0.19794,All Factors (Flat),2026.1
31_307_3035_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,km,kg CO2e of CO2 per unit,0.19626,All Factors (Flat),2026.1
31_307_3035_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,km,kg CO2e of CH4 per unit,4.6368e-06,All Factors (Flat),2026.1
31_307_3035_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,km,kg CO2e of N2O per unit,0.00167,All Factors (Flat),2026.1
31_307_3036_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,km,kg CO2e,0.19109,All Factors (Flat),2026.1
31_307_3036_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,km,kg CO2e of CO2 per unit,0.19041,All Factors (Flat),2026.1
31_307_3036_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,km,kg CO2e of CH4 per unit,0.00036,All Factors (Flat),2026.1
31_307_3036_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,km,kg CO2e of N2O per unit,0.00032,All Factors (Flat),2026.1
31_307_3265_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,km,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3265_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,km,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3265_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,km,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3265_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,km,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3266_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,km,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3266_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,km,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3266_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,km,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3266_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,km,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3267_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,km,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3267_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,km,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3267_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,km,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3267_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,km,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3037_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,km,kg CO2e,0.19524,All Factors (Flat),2026.1
31_307_3037_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,km,kg CO2e of CO2 per unit,0.19382,All Factors (Flat),2026.1
31_307_3037_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,km,kg CO2e of CH4 per unit,0.0001,All Factors (Flat),2026.1
31_307_3037_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,km,kg CO2e of N2O per unit,0.00132,All Factors (Flat),2026.1
31_307_3038_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.11048,All Factors (Flat),2026.1
31_307_3038_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CO2 per unit,0.10969,All Factors (Flat),2026.1
31_307_3038_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,km,kg CO2e of CH4 per unit,0.0004,All Factors (Flat),2026.1
31_307_3038_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,km,kg CO2e of N2O per unit,0.00038,All Factors (Flat),2026.1
31_307_3039_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,km,kg CO2e,0.03088,All Factors (Flat),2026.1
31_307_3039_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,km,kg CO2e of CO2 per unit,0.0302,All Factors (Flat),2026.1
31_307_3039_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,km,kg CO2e of CH4 per unit,0.00029,All Factors (Flat),2026.1
31_307_3039_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,km,kg CO2e of N2O per unit,0.00039,All Factors (Flat),2026.1
31_307_3035_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,miles,kg CO2e,0.31857,All Factors (Flat),2026.1
31_307_3035_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,miles,kg CO2e of CO2 per unit,0.31586,All Factors (Flat),2026.1
31_307_3035_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,miles,kg CO2e of CH4 per unit,1e-05,All Factors (Flat),2026.1
31_307_3035_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Diesel,miles,kg CO2e of N2O per unit,0.00269,All Factors (Flat),2026.1
31_307_3036_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,miles,kg CO2e,0.30753,All Factors (Flat),2026.1
31_307_3036_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,miles,kg CO2e of CO2 per unit,0.30644,All Factors (Flat),2026.1
31_307_3036_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,miles,kg CO2e of CH4 per unit,0.00057,All Factors (Flat),2026.1
31_307_3036_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Petrol,miles,kg CO2e of N2O per unit,0.00052,All Factors (Flat),2026.1
31_307_3265_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,miles,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3265_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,miles,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3265_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,miles,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3265_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Hybrid,miles,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3266_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,miles,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3266_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,miles,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3266_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,miles,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3266_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,CNG,miles,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3267_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,miles,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3267_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,miles,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3267_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,miles,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3267_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,LPG,miles,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3037_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,miles,kg CO2e,0.3142,All Factors (Flat),2026.1
31_307_3037_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,miles,kg CO2e of CO2 per unit,0.31193,All Factors (Flat),2026.1
31_307_3037_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,miles,kg CO2e of CH4 per unit,0.00016,All Factors (Flat),2026.1
31_307_3037_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Unknown,miles,kg CO2e of N2O per unit,0.00212,All Factors (Flat),2026.1
31_307_3038_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.1778,All Factors (Flat),2026.1
31_307_3038_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CO2 per unit,0.17653,All Factors (Flat),2026.1
31_307_3038_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00065,All Factors (Flat),2026.1
31_307_3038_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Plug-in Hybrid Electric Vehicle,miles,kg CO2e of N2O per unit,0.00062,All Factors (Flat),2026.1
31_307_3039_9_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,miles,kg CO2e,0.04969,All Factors (Flat),2026.1
31_307_3039_9_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,miles,kg CO2e of CO2 per unit,0.0486,All Factors (Flat),2026.1
31_307_3039_9_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,miles,kg CO2e of CH4 per unit,0.00046,All Factors (Flat),2026.1
31_307_3039_9_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),Dual purpose 4X4,nan,Battery Electric Vehicle,miles,kg CO2e of N2O per unit,0.00063,All Factors (Flat),2026.1
31_307_3040_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Diesel,km,kg CO2e,0.17982,All Factors (Flat),2026.1
31_307_3040_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Diesel,km,kg CO2e of CO2 per unit,0.17814,All Factors (Flat),2026.1
31_307_3040_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Diesel,km,kg CO2e of CH4 per unit,4.6368e-06,All Factors (Flat),2026.1
31_307_3040_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Diesel,km,kg CO2e of N2O per unit,0.00167,All Factors (Flat),2026.1
31_307_3041_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Petrol,km,kg CO2e,0.1776,All Factors (Flat),2026.1
31_307_3041_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Petrol,km,kg CO2e of CO2 per unit,0.17692,All Factors (Flat),2026.1
31_307_3041_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Petrol,km,kg CO2e of CH4 per unit,0.00036,All Factors (Flat),2026.1
31_307_3041_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Petrol,km,kg CO2e of N2O per unit,0.00032,All Factors (Flat),2026.1
31_307_3268_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Hybrid,km,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3268_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Hybrid,km,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3268_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Hybrid,km,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3268_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,Hybrid,km,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
31_307_3269_4_1,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,CNG,km,kg CO2e,0.0,All Factors (Flat),2026.1
31_307_3269_4_2,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,CNG,km,kg CO2e of CO2 per unit,0.0,All Factors (Flat),2026.1
31_307_3269_4_3,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,CNG,km,kg CO2e of CH4 per unit,0.0,All Factors (Flat),2026.1
31_307_3269_4_4,Scope 3,Managed assets- vehicles,Managed cars (by market segment),MPV,nan,CNG,km,kg CO2e of N2O per unit,0.0,All Factors (Flat),2026.1
